;destination;origin;product;import;export;label;month;year
11422;DE;NL;807;7424669.0;7483956.0;0;11;2015
11423;DE;NL;807;7697312.0;6789143.0;0;12;2015
11424;DE;NL;807;6659075.0;9246728.0;0;1;2016
11425;DE;NL;807;7702869.0;8271550.0;0;2;2016
11426;DE;NL;807;10683698.0;10857114.0;0;3;2016
11427;DE;NL;807;13054161.0;11505506.0;0;4;2016
11428;DE;NL;807;8373830.0;7107556.0;0;5;2016
11429;DE;NL;807;3146332.0;4943771.0;0;6;2016
11430;DE;NL;807;3119203.0;3215524.0;0;7;2016
11431;DE;NL;807;2715713.0;3221767.0;0;8;2016
11432;DE;NL;807;6016410.0;8628620.0;0;9;2016
11433;DE;NL;807;7866363.0;8031437.0;0;10;2016
11434;DE;NL;807;5934433.0;6976012.0;0;11;2016
11435;DE;NL;807;6864581.0;6862676.0;0;12;2016
11436;DE;NL;807;6536666.0;7205317.0;0;1;2017
11437;DE;NL;807;8373027.0;9656608.0;0;2;2017
11438;DE;NL;807;12483857.0;18929345.0;0;3;2017
11439;DE;NL;807;19389490.0;19988271.0;0;4;2017
11440;DE;NL;807;12194471.0;11195768.0;0;5;2017
11441;DE;NL;807;4581261.0;4376440.0;0;6;2017
11442;DE;NL;807;2945669.0;2906112.0;0;7;2017
11443;DE;NL;807;2884199.0;3192917.0;0;8;2017
11444;DE;NL;807;4577672.0;5935213.0;0;9;2017
11445;DE;NL;807;7633624.0;9559509.0;0;10;2017
11446;DE;NL;807;8746480.0;8773076.0;0;11;2017
11447;DE;NL;807;9174084.0;7787235.0;0;12;2017
11448;DE;NL;807;9427572.0;10413162.0;0;1;2018
11449;DE;NL;807;9545602.0;10837924.0;0;2;2018
11450;DE;NL;807;15015011.0;14136343.0;0;3;2018
11451;DE;NL;807;22375096.0;25272648.0;0;4;2018
11452;DE;NL;807;14999301.0;11499380.0;0;5;2018
11453;DE;NL;807;5350099.0;5004560.0;0;6;2018
11454;DE;NL;807;4425883.0;3855800.0;0;7;2018
11455;DE;NL;807;3516044.0;4220591.0;0;8;2018
11456;DE;NL;807;5086949.0;6471198.0;0;9;2018
11457;DE;NL;807;9768159.0;11123847.0;0;10;2018
11458;DE;NL;807;9773859.0;9601055.0;0;11;2018
11459;DE;NL;807;8676624.0;12259968.0;0;12;2018
11460;DE;NL;807;9333291.0;9748552.0;0;1;2019
11461;DE;NL;807;11961227.0;12031844.0;0;2;2019
11462;DE;NL;807;15946271.0;19460829.0;0;3;2019
11463;DE;NL;807;16674495.0;20676754.0;0;4;2019
11464;DE;NL;807;10303549.0;6049579.0;0;5;2019
11465;DE;NL;807;4882732.0;5735797.0;0;6;2019
11466;DE;NL;807;3239502.0;3621363.0;0;7;2019
11467;DE;NL;807;2462611.0;2975316.0;0;8;2019
11468;DE;NL;807;5267389.0;7857350.0;0;9;2019
11469;DE;NL;807;7431802.0;11272937.0;0;10;2019
11470;DE;NL;807;10542972.0;9554959.0;0;11;2019
11471;DE;NL;807;8079178.0;10693832.0;0;12;2019
11472;DE;NL;807;9377612.0;10138705.0;0;1;2020
11473;DE;NL;807;10383968.0;12313950.0;0;2;2020
11474;DE;NL;807;14011031.0;16496395.0;0;3;2020
11475;DE;NL;807;17384237.0;20609654.0;0;4;2020
11476;DE;NL;807;8494041.0;5823746.0;0;5;2020
11477;DE;NL;807;4106730.0;3856662.0;0;6;2020
11478;DE;NL;807;2862719.0;3078216.0;0;7;2020
11479;DE;NL;807;3891923.0;5591027.0;0;8;2020
11480;DE;NL;807;8042444.0;10123736.0;0;9;2020
11481;DE;NL;807;11843977.0;11215805.0;0;10;2020
11482;DE;NL;807;7033859.0;7982689.0;0;11;2020
11483;DE;NL;807;9417248.0;10271030.0;0;12;2020
11484;DE;NL;808;4582014.0;5143414.0;0;1;2010
11485;DE;NL;808;7082405.0;9705689.0;0;2;2010
11486;DE;NL;808;11310307.0;12504527.0;0;3;2010
11487;DE;NL;808;13729509.0;22123101.0;0;4;2010
11488;DE;NL;808;19050943.0;24550422.0;0;5;2010
11489;DE;NL;808;27748716.0;30878355.0;0;6;2010
11490;DE;NL;808;21564694.0;23054811.0;0;7;2010
11491;DE;NL;808;20709369.0;15059709.0;0;8;2010
11492;DE;NL;808;10914244.0;9225049.0;0;9;2010
11493;DE;NL;808;11667415.0;7903756.0;0;10;2010
11494;DE;NL;808;7756726.0;7297396.0;0;11;2010
11495;DE;NL;808;7231865.0;5867064.0;0;12;2010
11496;DE;NL;808;7862259.0;7885801.0;0;1;2011
11497;DE;NL;808;11166481.0;11598123.0;0;2;2011
11498;DE;NL;808;16374382.0;22112029.0;0;3;2011
11499;DE;NL;808;20724895.0;33515679.0;0;4;2011
11500;DE;NL;808;26652848.0;36469950.0;0;5;2011
11501;DE;NL;808;29021750.0;33983657.0;0;6;2011
11502;DE;NL;808;24048915.0;23225353.0;0;7;2011
11503;DE;NL;808;17174399.0;11751203.0;0;8;2011
11504;DE;NL;808;12838224.0;6993089.0;0;9;2011
11505;DE;NL;808;8863083.0;6569099.0;0;10;2011
11506;DE;NL;808;8487777.0;5731495.0;0;11;2011
11507;DE;NL;808;4895154.0;4435549.0;0;12;2011
11508;DE;NL;808;4816298.0;5196993.0;0;1;2012
11509;DE;NL;808;6662248.0;9781766.0;0;2;2012
11510;DE;NL;808;12592273.0;16445138.0;0;3;2012
11511;DE;NL;808;10628251.0;28962133.0;0;4;2012
11512;DE;NL;808;28844810.0;35104485.0;0;5;2012
11513;DE;NL;808;27136139.0;30493326.0;0;6;2012
11514;DE;NL;808;23435807.0;25211512.0;0;7;2012
11515;DE;NL;808;16199250.0;10980505.0;0;8;2012
11516;DE;NL;808;8570196.0;6188948.0;0;9;2012
11517;DE;NL;808;5884512.0;5282519.0;0;10;2012
11518;DE;NL;808;5368315.0;5127926.0;0;11;2012
11519;DE;NL;808;5601653.0;4248180.0;0;12;2012
11520;DE;NL;808;5965186.0;6096307.0;0;1;2013
11521;DE;NL;808;7478759.0;8236688.0;0;2;2013
11522;DE;NL;808;14408668.0;19059667.0;0;3;2013
11523;DE;NL;808;16449345.0;35595439.0;0;4;2013
11524;DE;NL;808;36656305.0;46717062.0;0;5;2013
11525;DE;NL;808;34396780.0;45588768.0;0;6;2013
11526;DE;NL;808;28482428.0;44317780.0;0;7;2013
11527;DE;NL;808;20243292.0;15191617.0;0;8;2013
11528;DE;NL;808;9735758.0;8404133.0;0;9;2013
11529;DE;NL;808;9914487.0;8197745.0;0;10;2013
11530;DE;NL;808;7220031.0;6338135.0;0;11;2013
11531;DE;NL;808;6057250.0;5766728.0;0;12;2013
11532;DE;NL;808;6260460.0;6595162.0;0;1;2014
11533;DE;NL;808;8355060.0;11238675.0;0;2;2014
11534;DE;NL;808;12659940.0;14642137.0;0;3;2014
11535;DE;NL;808;22748071.0;25723326.0;0;4;2014
11536;DE;NL;808;22365870.0;28833808.0;0;5;2014
11537;DE;NL;808;25271180.0;28519739.0;0;6;2014
11538;DE;NL;808;24224148.0;22913094.0;0;7;2014
11539;DE;NL;808;11992373.0;9410473.0;0;8;2014
11540;DE;NL;808;6187582.0;5153778.0;0;9;2014
11541;DE;NL;808;6511152.0;5075078.0;0;10;2014
11542;DE;NL;808;4374705.0;3822658.0;0;11;2014
11543;DE;NL;808;3848283.0;3639140.0;0;12;2014
11544;DE;NL;808;5298833.0;5134635.0;0;1;2015
11545;DE;NL;808;5548563.0;6699403.0;0;2;2015
11546;DE;NL;808;10407660.0;20949646.0;0;3;2015
11547;DE;NL;808;13688583.0;30797856.0;0;4;2015
11548;DE;NL;808;20650894.0;24711046.0;0;5;2015
11549;DE;NL;808;25288742.0;42608805.0;0;6;2015
11550;DE;NL;808;27889841.0;32120628.0;0;7;2015
11551;DE;NL;808;17460281.0;10976246.0;0;8;2015
11552;DE;NL;808;9574321.0;8050574.0;0;9;2015
11553;DE;NL;808;8464887.0;4881909.0;0;10;2015
11554;DE;NL;808;5265424.0;4267686.0;0;11;2015
11555;DE;NL;808;4206133.0;3817080.0;0;12;2015
11556;DE;NL;808;4888583.0;5332397.0;0;1;2016
11557;DE;NL;808;6980805.0;10160440.0;0;2;2016
11558;DE;NL;808;8902293.0;14245064.0;0;3;2016
11559;DE;NL;808;15292839.0;26371460.0;0;4;2016
11560;DE;NL;808;23639937.0;32969054.0;0;5;2016
11561;DE;NL;808;27940294.0;38173753.0;0;6;2016
11562;DE;NL;808;37660077.0;35573042.0;0;7;2016
11563;DE;NL;808;21061818.0;21099460.0;0;8;2016
11564;DE;NL;808;11904293.0;12754703.0;0;9;2016
11565;DE;NL;808;6970681.0;6866772.0;0;10;2016
11566;DE;NL;808;6543898.0;7345165.0;0;11;2016
11567;DE;NL;808;4671028.0;6548628.0;0;12;2016
11568;DE;NL;808;5188935.0;5962120.0;0;1;2017
11569;DE;NL;808;8185533.0;9110415.0;0;2;2017
11570;DE;NL;808;7661398.0;18070900.0;0;3;2017
11571;DE;NL;808;17129902.0;21646651.0;0;4;2017
11572;DE;NL;808;23092169.0;28423709.0;0;5;2017
11573;DE;NL;808;19722106.0;34581326.0;0;6;2017
11574;DE;NL;808;30647351.0;36784941.0;0;7;2017
11575;DE;NL;808;18467955.0;27580906.0;0;8;2017
11576;DE;NL;808;30546840.0;18300724.0;0;9;2017
11577;DE;NL;808;18052830.0;13887699.0;0;10;2017
11578;DE;NL;808;12353219.0;10711341.0;0;11;2017
11579;DE;NL;808;12962909.0;14079085.0;0;12;2017
11580;DE;NL;808;8679887.0;10885762.0;0;1;2018
11581;DE;NL;808;10588644.0;11933025.0;0;2;2018
11582;DE;NL;808;13906615.0;21414617.0;0;3;2018
11583;DE;NL;808;21418471.0;30502640.0;0;4;2018
11584;DE;NL;808;28651961.0;44325956.0;0;5;2018
11585;DE;NL;808;30199886.0;58556372.0;0;6;2018
11586;DE;NL;808;62236907.0;48822654.0;0;7;2018
11587;DE;NL;808;31216002.0;27015704.0;0;8;2018
11588;DE;NL;808;18018546.0;12476636.0;0;9;2018
11589;DE;NL;808;12584976.0;11880486.0;0;10;2018
11590;DE;NL;808;7868337.0;9163673.0;0;11;2018
11591;DE;NL;808;5430168.0;6600680.0;0;12;2018
11592;DE;NL;808;5494394.0;5831717.0;0;1;2019
11593;DE;NL;808;6378720.0;10512830.0;0;2;2019
11594;DE;NL;808;8876923.0;13170116.0;0;3;2019
11595;DE;NL;808;14783899.0;17675701.0;0;4;2019
11596;DE;NL;808;14515227.0;26325402.0;0;5;2019
11597;DE;NL;808;28019444.0;29818436.0;0;6;2019
11598;DE;NL;808;26657358.0;31842498.0;0;7;2019
11599;DE;NL;808;24965626.0;22329567.0;0;8;2019
11600;DE;NL;808;11872950.0;15786623.0;0;9;2019
11601;DE;NL;808;12670194.0;12028891.0;0;10;2019
11602;DE;NL;808;12529902.0;10278016.0;0;11;2019
11603;DE;NL;808;8168591.0;8078949.0;0;12;2019
11604;DE;NL;808;9242995.0;10189888.0;0;1;2020
11605;DE;NL;808;11057626.0;13207262.0;0;2;2020
11606;DE;NL;808;14614006.0;22071842.0;0;3;2020
11607;DE;NL;808;19969107.0;24940868.0;0;4;2020
11608;DE;NL;808;27596368.0;34813540.0;0;5;2020
11609;DE;NL;808;31080705.0;46409936.0;0;6;2020
11610;DE;NL;808;40706488.0;46983243.0;0;7;2020
11611;DE;NL;808;21520912.0;23916337.0;0;8;2020
11612;DE;NL;808;26809154.0;16161432.0;0;9;2020
11613;DE;NL;808;13067697.0;13998814.0;0;10;2020
11614;DE;NL;808;9779402.0;8607275.0;0;11;2020
11615;DE;NL;808;8932053.0;9347460.0;0;12;2020
11616;DE;NL;809;2359890.0;3172769.0;0;1;2010
11617;DE;NL;809;1883501.0;2683518.0;0;2;2010
11618;DE;NL;809;3865988.0;4309853.0;0;3;2010
11619;DE;NL;809;1848385.0;1959466.0;0;4;2010
11620;DE;NL;809;2057571.0;1551057.0;0;5;2010
11621;DE;NL;809;3693406.0;6091728.0;0;6;2010
11622;DE;NL;809;7001061.0;6629646.0;0;7;2010
11623;DE;NL;809;2631405.0;2676722.0;0;8;2010
11624;DE;NL;809;1134786.0;1382630.0;0;9;2010
11625;DE;NL;809;644934.0;348945.0;0;10;2010
11626;DE;NL;809;365614.0;215869.0;0;11;2010
11627;DE;NL;809;1771066.0;5192590.0;0;12;2010
11628;DE;NL;809;2309803.0;3903051.0;0;1;2011
11629;DE;NL;809;2858132.0;4132385.0;0;2;2011
11630;DE;NL;809;3857301.0;5326801.0;0;3;2011
11631;DE;NL;809;3564708.0;3132015.0;0;4;2011
11632;DE;NL;809;2339594.0;2069952.0;0;5;2011
11633;DE;NL;809;2368608.0;2627723.0;0;6;2011
11634;DE;NL;809;5410941.0;4438293.0;0;7;2011
11635;DE;NL;809;3299968.0;2554338.0;0;8;2011
11636;DE;NL;809;739500.0;969597.0;0;9;2011
11637;DE;NL;809;298744.0;221488.0;0;10;2011
11638;DE;NL;809;209932.0;377813.0;0;11;2011
11639;DE;NL;809;1873215.0;5542188.0;0;12;2011
11640;DE;NL;809;3511313.0;3395908.0;0;1;2012
11641;DE;NL;809;2664266.0;4421659.0;0;2;2012
11642;DE;NL;809;4444776.0;5272659.0;0;3;2012
11643;DE;NL;809;2692286.0;2406188.0;0;4;2012
11644;DE;NL;809;2340069.0;3154874.0;0;5;2012
11645;DE;NL;809;3355002.0;4287003.0;0;6;2012
11646;DE;NL;809;8328949.0;6961625.0;0;7;2012
11647;DE;NL;809;2631422.0;3873428.0;0;8;2012
11648;DE;NL;809;1041058.0;1226760.0;0;9;2012
11649;DE;NL;809;460173.0;522359.0;0;10;2012
11650;DE;NL;809;298013.0;510642.0;0;11;2012
11651;DE;NL;809;941876.0;5133047.0;0;12;2012
11652;DE;NL;809;1256598.0;4233566.0;0;1;2013
11653;DE;NL;809;2638879.0;3125008.0;0;2;2013
11654;DE;NL;809;4157985.0;6129801.0;0;3;2013
11655;DE;NL;809;4194281.0;4265082.0;0;4;2013
11656;DE;NL;809;2712577.0;2460826.0;0;5;2013
11657;DE;NL;809;5381694.0;4148878.0;0;6;2013
11658;DE;NL;809;8290379.0;8034436.0;0;7;2013
11659;DE;NL;809;2414681.0;3188456.0;0;8;2013
11660;DE;NL;809;744397.0;1126410.0;0;9;2013
11661;DE;NL;809;287325.0;409229.0;0;10;2013
11662;DE;NL;809;148167.0;2785002.0;0;11;2013
11663;DE;NL;809;1462053.0;3744475.0;0;12;2013
11664;DE;NL;809;2596318.0;3333590.0;0;1;2014
11665;DE;NL;809;1752435.0;2334902.0;0;2;2014
11666;DE;NL;809;3324976.0;3699217.0;0;3;2014
11667;DE;NL;809;3408878.0;2845666.0;0;4;2014
11668;DE;NL;809;2401262.0;2670472.0;0;5;2014
11669;DE;NL;809;5890371.0;5728620.0;0;6;2014
11670;DE;NL;809;4722152.0;6027887.0;0;7;2014
11671;DE;NL;809;1477750.0;1247808.0;0;8;2014
11672;DE;NL;809;1074699.0;591125.0;0;9;2014
11673;DE;NL;809;314108.0;253665.0;0;10;2014
11674;DE;NL;809;249756.0;209509.0;0;11;2014
11675;DE;NL;809;1763523.0;2246518.0;0;12;2014
11676;DE;NL;809;2162708.0;2273015.0;0;1;2015
11677;DE;NL;809;2145600.0;3765056.0;0;2;2015
11678;DE;NL;809;4375361.0;5462268.0;0;3;2015
11679;DE;NL;809;3219418.0;3289990.0;0;4;2015
11680;DE;NL;809;2623272.0;2600225.0;0;5;2015
11681;DE;NL;809;5203664.0;6339920.0;0;6;2015
11682;DE;NL;809;7064014.0;5128598.0;0;7;2015
11683;DE;NL;809;2378959.0;3126935.0;0;8;2015
11684;DE;NL;809;1341387.0;1118015.0;0;9;2015
11685;DE;NL;809;840826.0;303396.0;0;10;2015
11686;DE;NL;809;247115.0;216562.0;0;11;2015
11687;DE;NL;809;596505.0;1001819.0;0;12;2015
11688;DE;NL;809;1936811.0;2437206.0;0;1;2016
11689;DE;NL;809;3975309.0;4476024.0;0;2;2016
11690;DE;NL;809;4573737.0;6629697.0;0;3;2016
11691;DE;NL;809;5711913.0;5737309.0;0;4;2016
11692;DE;NL;809;4308282.0;4074872.0;0;5;2016
11693;DE;NL;809;6371779.0;5954474.0;0;6;2016
11694;DE;NL;809;15812054.0;6662607.0;0;7;2016
11695;DE;NL;809;2080919.0;2831689.0;0;8;2016
11696;DE;NL;809;1084769.0;1532659.0;0;9;2016
11697;DE;NL;809;366136.0;518011.0;0;10;2016
11698;DE;NL;809;221039.0;413336.0;0;11;2016
11699;DE;NL;809;683356.0;1941071.0;0;12;2016
11700;DE;NL;809;2508819.0;4556628.0;0;1;2017
11701;DE;NL;809;4654470.0;5261470.0;0;2;2017
11702;DE;NL;809;3502772.0;9445238.0;0;3;2017
11703;DE;NL;809;7981933.0;4833317.0;0;4;2017
11704;DE;NL;809;3749193.0;4645705.0;0;5;2017
11705;DE;NL;809;4824991.0;6507611.0;0;6;2017
11706;DE;NL;809;17563592.0;6410157.0;0;7;2017
11707;DE;NL;809;3163300.0;3733458.0;0;8;2017
11708;DE;NL;809;1865515.0;1423777.0;0;9;2017
11709;DE;NL;809;408665.0;568843.0;0;10;2017
11710;DE;NL;809;256032.0;476033.0;0;11;2017
11711;DE;NL;809;958613.0;2493194.0;0;12;2017
11712;DE;NL;809;3680178.0;3692616.0;0;1;2018
11713;DE;NL;809;5151766.0;5836406.0;0;2;2018
11714;DE;NL;809;6020795.0;8127150.0;0;3;2018
11715;DE;NL;809;6310401.0;7524392.0;0;4;2018
11716;DE;NL;809;4622606.0;5624928.0;0;5;2018
11717;DE;NL;809;13413195.0;7336766.0;0;6;2018
11718;DE;NL;809;8114966.0;8826690.0;0;7;2018
11719;DE;NL;809;1661606.0;2370474.0;0;8;2018
11720;DE;NL;809;1130189.0;1927619.0;0;9;2018
11721;DE;NL;809;833226.0;668578.0;0;10;2018
11722;DE;NL;809;143500.0;460350.0;0;11;2018
11723;DE;NL;809;973264.0;2221500.0;0;12;2018
11724;DE;NL;809;2124755.0;3908716.0;0;1;2019
11725;DE;NL;809;5402599.0;6091349.0;0;2;2019
11726;DE;NL;809;6459005.0;7394693.0;0;3;2019
11727;DE;NL;809;6573033.0;5443141.0;0;4;2019
11728;DE;NL;809;2962303.0;6071586.0;0;5;2019
11729;DE;NL;809;16611156.0;8107447.0;0;6;2019
11730;DE;NL;809;8140299.0;5955633.0;0;7;2019
11731;DE;NL;809;2817052.0;3928877.0;0;8;2019
11732;DE;NL;809;1211021.0;1493742.0;0;9;2019
11733;DE;NL;809;524034.0;734813.0;0;10;2019
11734;DE;NL;809;378966.0;448624.0;0;11;2019
11735;DE;NL;809;1395601.0;2374677.0;0;12;2019
11736;DE;NL;809;2936320.0;3593679.0;0;1;2020
11737;DE;NL;809;4945594.0;6770269.0;0;2;2020
11738;DE;NL;809;6379841.0;8023314.0;0;3;2020
11739;DE;NL;809;5837241.0;5633050.0;0;4;2020
11740;DE;NL;809;3564601.0;5389887.0;0;5;2020
11741;DE;NL;809;13534188.0;5320633.0;0;6;2020
11742;DE;NL;809;13482220.0;8815221.0;0;7;2020
11743;DE;NL;809;3918706.0;4005818.0;0;8;2020
11744;DE;NL;809;1173465.0;1523563.0;0;9;2020
11745;DE;NL;809;549770.0;625028.0;0;10;2020
11746;DE;NL;809;1360898.0;372429.0;0;11;2020
11747;DE;NL;809;2187034.0;3689382.0;0;12;2020
11748;DE;NL;810;7598100.0;7908571.0;0;1;2010
11749;DE;NL;810;5104938.0;6330825.0;0;2;2010
11750;DE;NL;810;6126738.0;7432804.0;0;3;2010
11751;DE;NL;810;8681487.0;11818751.0;0;4;2010
11752;DE;NL;810;14271920.0;17323309.0;0;5;2010
11753;DE;NL;810;12847028.0;8137134.0;0;6;2010
11754;DE;NL;810;10585182.0;10737795.0;0;7;2010
11755;DE;NL;810;8781962.0;8367567.0;0;8;2010
11756;DE;NL;810;7608337.0;10601319.0;0;9;2010
11757;DE;NL;810;8949069.0;9687547.0;0;10;2010
11758;DE;NL;810;8896104.0;9736588.0;0;11;2010
11759;DE;NL;810;8672989.0;14328385.0;0;12;2010
11760;DE;NL;810;9400019.0;9348378.0;0;1;2011
11761;DE;NL;810;7465855.0;9009271.0;0;2;2011
11762;DE;NL;810;7300397.0;10131729.0;0;3;2011
11763;DE;NL;810;9989664.0;13888004.0;0;4;2011
11764;DE;NL;810;14098736.0;15720889.0;0;5;2011
11765;DE;NL;810;12622193.0;14593406.0;0;6;2011
11766;DE;NL;810;9203740.0;8967746.0;0;7;2011
11767;DE;NL;810;8809112.0;10666624.0;0;8;2011
11768;DE;NL;810;8624171.0;9136821.0;0;9;2011
11769;DE;NL;810;10554953.0;9890678.0;0;10;2011
11770;DE;NL;810;8203630.0;10210739.0;0;11;2011
11771;DE;NL;810;12698729.0;15875924.0;0;12;2011
11772;DE;NL;810;11219369.0;12179889.0;0;1;2012
11773;DE;NL;810;8693562.0;11562120.0;0;2;2012
11774;DE;NL;810;8966805.0;10019361.0;0;3;2012
11775;DE;NL;810;7455446.0;12520962.0;0;4;2012
11776;DE;NL;810;18870037.0;24551784.0;0;5;2012
11777;DE;NL;810;12921143.0;9852876.0;0;6;2012
11778;DE;NL;810;10668873.0;9013553.0;0;7;2012
11779;DE;NL;810;9059929.0;12488938.0;0;8;2012
11780;DE;NL;810;10875021.0;10929444.0;0;9;2012
11781;DE;NL;810;9922501.0;11813879.0;0;10;2012
11782;DE;NL;810;8976378.0;10550271.0;0;11;2012
11783;DE;NL;810;12145198.0;16738962.0;0;12;2012
11784;DE;NL;810;8863579.0;14191238.0;0;1;2013
11785;DE;NL;810;10971885.0;13857110.0;0;2;2013
11786;DE;NL;810;9363896.0;10710975.0;0;3;2013
11787;DE;NL;810;7395865.0;11167107.0;0;4;2013
11788;DE;NL;810;21612414.0;31615995.0;0;5;2013
11789;DE;NL;810;20463618.0;14821652.0;0;6;2013
11790;DE;NL;810;10133846.0;10861909.0;0;7;2013
11791;DE;NL;810;8659808.0;9435168.0;0;8;2013
11792;DE;NL;810;10355879.0;10445713.0;0;9;2013
11793;DE;NL;810;14047832.0;10929738.0;0;10;2013
11794;DE;NL;810;7356584.0;9488878.0;0;11;2013
11795;DE;NL;810;16343267.0;19884003.0;0;12;2013
11796;DE;NL;810;16038607.0;17417264.0;0;1;2014
11797;DE;NL;810;12232008.0;13951609.0;0;2;2014
11798;DE;NL;810;9564981.0;12390951.0;0;3;2014
11799;DE;NL;810;14509542.0;20374507.0;0;4;2014
11800;DE;NL;810;18129447.0;19681183.0;0;5;2014
11801;DE;NL;810;13642073.0;10793146.0;0;6;2014
11802;DE;NL;810;11546191.0;11496303.0;0;7;2014
11803;DE;NL;810;8534835.0;10290169.0;0;8;2014
11804;DE;NL;810;10156791.0;10876587.0;0;9;2014
11805;DE;NL;810;11195443.0;8660573.0;0;10;2014
11806;DE;NL;810;12695095.0;10896163.0;0;11;2014
11807;DE;NL;810;14391525.0;13904708.0;0;12;2014
11808;DE;NL;810;17565759.0;17360538.0;0;1;2015
11809;DE;NL;810;12432924.0;16375807.0;0;2;2015
11810;DE;NL;810;11907930.0;17008639.0;0;3;2015
11811;DE;NL;810;18485960.0;20868015.0;0;4;2015
11812;DE;NL;810;21130410.0;21823931.0;0;5;2015
11813;DE;NL;810;13058677.0;11684268.0;0;6;2015
11814;DE;NL;810;11496269.0;11634055.0;0;7;2015
11815;DE;NL;810;13584446.0;10875026.0;0;8;2015
11816;DE;NL;810;10308869.0;9833431.0;0;9;2015
11817;DE;NL;810;14134973.0;14941668.0;0;10;2015
11818;DE;NL;810;16075683.0;13745794.0;0;11;2015
11819;DE;NL;810;15893642.0;17872099.0;0;12;2015
11820;DE;NL;810;14853223.0;17520148.0;0;1;2016
11821;DE;NL;810;15769400.0;18763599.0;0;2;2016
11822;DE;NL;810;13032565.0;24614718.0;0;3;2016
11823;DE;NL;810;17066823.0;26113704.0;0;4;2016
11824;DE;NL;810;28275479.0;29854620.0;0;5;2016
11825;DE;NL;810;15294228.0;13407040.0;0;6;2016
11826;DE;NL;810;12926588.0;15073261.0;0;7;2016
11827;DE;NL;810;13026860.0;17446980.0;0;8;2016
11828;DE;NL;810;18514231.0;19446019.0;0;9;2016
11829;DE;NL;810;17431061.0;21980442.0;0;10;2016
11830;DE;NL;810;15656928.0;24348645.0;0;11;2016
11831;DE;NL;810;23183578.0;29752431.0;0;12;2016
11832;DE;NL;810;19909342.0;29237391.0;0;1;2017
11833;DE;NL;810;15732591.0;26801361.0;0;2;2017
11834;DE;NL;810;11423982.0;20510171.0;0;3;2017
11835;DE;NL;810;18088282.0;19571275.0;0;4;2017
11836;DE;NL;810;35147500.0;38806537.0;0;5;2017
11837;DE;NL;810;19389931.0;18698152.0;0;6;2017
11838;DE;NL;810;15709849.0;15832046.0;0;7;2017
11839;DE;NL;810;12137758.0;14042289.0;0;8;2017
11840;DE;NL;810;22256815.0;20005721.0;0;9;2017
11841;DE;NL;810;25531237.0;30885917.0;0;10;2017
11842;DE;NL;810;23611136.0;27598363.0;0;11;2017
11843;DE;NL;810;26805001.0;31060608.0;0;12;2017
11844;DE;NL;810;34963304.0;30930829.0;0;1;2018
11845;DE;NL;810;30367653.0;28872387.0;0;2;2018
11846;DE;NL;810;20329225.0;30812099.0;0;3;2018
11847;DE;NL;810;31858973.0;34789165.0;0;4;2018
11848;DE;NL;810;35762159.0;33955457.0;0;5;2018
11849;DE;NL;810;22408197.0;22011187.0;0;6;2018
11850;DE;NL;810;23586814.0;19836951.0;0;7;2018
11851;DE;NL;810;20692356.0;20159513.0;0;8;2018
11852;DE;NL;810;22550717.0;22853764.0;0;9;2018
11853;DE;NL;810;30325292.0;34574744.0;0;10;2018
11854;DE;NL;810;28696690.0;32006173.0;0;11;2018
11855;DE;NL;810;37795553.0;44027802.0;0;12;2018
11856;DE;NL;810;31635100.0;34641654.0;0;1;2019
11857;DE;NL;810;35801105.0;41268202.0;0;2;2019
11858;DE;NL;810;29890301.0;38856706.0;0;3;2019
11859;DE;NL;810;46166743.0;46911804.0;0;4;2019
11860;DE;NL;810;52362176.0;46143519.0;0;5;2019
11861;DE;NL;810;33188862.0;25165378.0;0;6;2019
11862;DE;NL;810;24758993.0;23596024.0;0;7;2019
11863;DE;NL;810;21422354.0;20116919.0;0;8;2019
11864;DE;NL;810;24600571.0;26946625.0;0;9;2019
11865;DE;NL;810;32196377.0;44445415.0;0;10;2019
11866;DE;NL;810;49399380.0;40294639.0;0;11;2019
11867;DE;NL;810;39669279.0;51709638.0;0;12;2019
11868;DE;NL;810;37741637.0;44963586.0;0;1;2020
11869;DE;NL;810;50515312.0;51266682.0;0;2;2020
11870;DE;NL;810;35598713.0;37153697.0;0;3;2020
11871;DE;NL;810;37727954.0;53211639.0;0;4;2020
11872;DE;NL;810;54797306.0;40037735.0;0;5;2020
11873;DE;NL;810;29838980.0;28685338.0;0;6;2020
11874;DE;NL;810;24540231.0;29561820.0;0;7;2020
11875;DE;NL;810;28051368.0;29199753.0;0;8;2020
11876;DE;NL;810;42533127.0;43293190.0;0;9;2020
11877;DE;NL;810;44387954.0;50728983.0;0;10;2020
11878;DE;NL;810;46356607.0;52441750.0;0;11;2020
11879;DE;NL;810;57395110.0;62612086.0;0;12;2020
11880;DE;NL;1002;107248.0;3011.0;0;1;2010
11881;DE;NL;1002;;2523.0;0;2;2010
11882;DE;NL;1002;467106.0;1251184.0;0;3;2010
11883;DE;NL;1002;14412.0;409.0;0;4;2010
11884;DE;NL;1002;7811.0;;0;5;2010
11885;DE;NL;1002;;;0;6;2010
11886;DE;NL;1002;363046.0;;0;7;2010
11887;DE;NL;1002;126868.0;6250.0;0;8;2010
11888;DE;NL;1002;450701.0;;0;9;2010
11889;DE;NL;1002;323251.0;;0;10;2010
11890;DE;NL;1002;158409.0;248346.0;0;11;2010
